"word","eng_level","count"
"outline","B1",11910319
"jeans","A1",11896655
"odd","B2",11871958
"wrap","B1",11871928
"mood","A2",11868381
"quiz","A2",11866535
"attractive","A2",11857523
"occasion","B1",11854911
"victim","B1",11844825
"careful","A1",11836566
"beam","B2",11827772
"gardening","B1",11823864
"arrive","A1",11812688
"orchestra","B1",11808109
"sunset","B1",11802197
"moreover","B1",11797770
"lottery","B1",11776450
"aside","B1",11768649
"adjustable","C1",11757528
"essay","A2",11750312
"discipline","B2",11734967
"alphabetical","B2",11717970
"trace","B1",11697252
"trace","B2",11697252
"disposal","B2",11693072
"shut","B1",11689186
"shut","A2",11689186
"voluntary","C1",11671298
"consult","B2",11666011
"greatly","A2",11664471
"mask","B2",11654805
"cycling","A2",11653999
"midnight","A2",11650394
"commonly","B1",11638541
"photographer","A2",11637896
"inform","B1",11637681
"coal","B1",11625191
"cry","A1",11624610
"cry","A2",11624610
"intent","B2",11596706
"zoo","A1",11589578
"largely","B1",11587337
"pleasant","A2",11587208
"announce","B1",11583296
"arrow","B1",11563142
"engagement","B2",11562545
"rough","B1",11557184
"weird","B1",11556427
"lion","A1",11531749
"blade","B2",11527988
"suddenly","B1",11523262
"oxygen","B1",11522424
"cookie","A1",11517481
"merely","B1",11492724
"arrangement","B1",11486779
"stretch","B1",11463625
"furthermore","B1",11462067
"cooperative","B2",11453108
"sleeve","B1",11444961
"cleaner","A2",11442551
"cricket","A2",11442124
"beef","A1",11441469
"stroke","B2",11440396
"robin","A2",11423944
"strap","C1",11414669
"headquarters","B2",11414484
"crowd","A2",11409218
"surf","A1",11402999
"surf","A2",11402999
"transformation","B1",11397689
"customs","B1",11372432
"personality","A2",11361835
"rainbow","B2",11360882
"hook","B2",11359349
"decline","B1",11351898
"decline","B2",11351898
"skiing","A2",11337414
"cloud","A1",11337220
"facilitate","B2",11330977
"proceed","B1",11314599
"knife","A1",11297715
"shelf","A1",11287023
"bookstore","A1",11285387
"timing","B2",11283175
"adopt","B1",11272339
"incredible","B1",11261994
"donation","B2",11245208
"outer","B1",11245167
"crop","B1",11244764
"commonwealth","B2",11231405
"organizational","C1",11188435
"twelve","A1",11182087
"decade","B2",11178625
"dispute","B2",11164678
"tired","A1",11158233
"adverse","B2",11157534
"adverse","C2",11157534
"everywhere","A1",11153149
"steam","B1",11141309
"discharge","B2",11140169
"acute","B2",11128841
"climbing","A2",11117590
"sing","A1",11114001
"perfume","A2",11109790
"honest","B1",11109203
"hazardous","B2",11095147
"restore","B1",11092761
"stack","B2",11090579
"methodology","C2",11090402
"somebody","A2",11089522
"sue","B2",11086374
"reputation","B1",11081735
"recycling","B1",11079315
"hang","B2",11077672
"hang","B1",11077672
"curve","B1",11071177
"creator","B1",11071006
"variation","B2",11043903
"passage","A2",11034796
"trunk","B2",11020361
"hiking","A2",11020291
"damn","B2",11016467
"photograph","A2",11014717
"photograph","B2",11014717
"camel","B1",11005001
"distributor","B2",11002174
"hood","B2",10997944
"suicide","B1",10996226
"projection","B2",10975182
"juice","A1",10973425
"chase","B1",10971945
"chase","B2",10971945
"mathematical","B2",10971768
"logical","A2",10970564
"sauce","A2",10968629
"fame","B2",10962456
"extract","B2",10962105
"courtesy","B2",10945291
"criticism","B2",10943753
"northeast","B1",10929164
"retired","A2",10914144
"bracelet","B1",10887275
"juvenile","C1",10884643
"injection","B2",10873254
"protective","B1",10861679
"afraid","A1",10858793
"acoustic","C1",10857417
"railway","B1",10853755
"cassette","A2",10853321
"initially","B1",10849818
"mistake","A2",10841486
"eliminate","B1",10836172
"fusion","C1",10834718
"mineral","B1",10833061
"sunglasses","A2",10831524
"fortune","A2",10823100
"preference","B1",10821710
"cemetery","B2",10799517
"stadium","A2",10797095
"exploration","B1",10796216
"stem","B1",10775393
"astronomy","B2",10767054
"flu","B1",10759905
"translate","B1",10756065
"costume","B2",10749142
"killer","A2",10745688
"rap","A2",10729871
"rap","B1",10729871
"tune","A2",10728129
"tune","C1",10728129
"bishop","B1",10727838
"corn","A1",10723716
"compression","B2",10712155
"seasonal","B2",10711168
"farmer","A1",10707897
"perfectly","A2",10698357
"tin","B1",10695557
"slave","A2",10692715
"instantly","B2",10691970
"coaching","B2",10689595
"trek","B2",10689116
"portrait","A2",10647237
"terrorist","A2",10647080
"terrorist","B1",10647080
"ethical","C1",10644576
"mobility","B2",10643212
"struggle","B1",10637472
"struggle","B2",10637472
"suffering","B2",10631848
"neutral","B1",10631835
"rat","A1",10626001
"prospective","C1",10618399
"ultimately","B2",10608757
"equally","B1",10603542
"artificial","A2",10603435
"bearing","B2",10602853
"spectacular","B1",10602657
"guilty","B1",10588260
"naturally","B1",10578629
"haven","B1",10569212
"haven","C2",10569212
"tablet","B1",10568043
"jury","B2",10566974
"tail","B2",10557843
"charm","B1",10554644
"lawn","B2",10551602
"violent","A2",10551326
"underwear","B2",10546819
"basin","B1",10544774
"soup","A1",10543301
"potentially","B2",10541780
"crossing","B1",10528114
"inclusive","C1",10524594
"cottage","B2",10520695
"drunk","B1",10519219
"considerable","B1",10518680
"nose","A1",10507356
"anymore","A2",10494227
"complexity","B2",10446732
"complexity","C1",10446732
"constantly","B1",10442685
"resolve","B1",10441751
"presidential","B2",10430695
"documentary","B1",10429008
"cod","B1",10426143
"thesis","B2",10415545
"rocky","B2",10404321
"frequent","B1",10400111
"trim","B1",10395161
"ceiling","B2",10391461
"legislature","B2",10375803
"hospitality","B2",10373383
"anybody","A1",10367449
"fleet","B2",10364423
"bunch","B1",10355431
"singing","A2",10349448
"afford","B1",10348210
"surveillance","B2",10332765
"quit","B2",10324803
"quit","A2",10324803
"lung","B1",10318643
"highlight","B2",10317486
"highlight","B1",10317486
"substitute","B1",10309868
"substitute","B2",10309868
"inclusion","C1",10305876
"hopefully","B1",10304848
"brilliant","A2",10302824
"grill","B1",10254124
"grain","B2",10244623
"regime","B2",10234937
"bull","B1",10231851
"depend","A2",10224227
"differ","B1",10224024
"breath","B1",10208731
"virtually","B2",10198413
"candle","B1",10193393
"hanging","B1",10190519
"hanging","C1",10190519
"tale","B1",10186894
"formerly","B2",10182974
"comparative","A2",10177483
"strictly","B2",10169150
"psychological","B1",10159161
"surprised","A2",10158243
"retailer","B2",10140662
"elegant","B2",10137738
"similarly","B1",10101415
"margin","B2",10100139
"coin","A2",10095328
"fake","B1",10088583
"salon","B2",10079006
"collaborative","C1",10064088
"cure","B1",10046948
"cure","B2",10046948
"commander","B2",10043511
"arch","B2",10040050
"suggestion","A1",10033796
"soldier","A2",10032017
"bomb","B1",10028218
"harm","B2",10026586
"harm","A2",10026586
"interval","B1",10026043
"brush","A1",10018684
"investigate","B2",10018280
"assault","B2",10011305
"spare","B2",10009522
"deer","B2",10007644
"tongue","B1",10002563
"pal","A2",9987022
"monkey","A1",9983383
"proportion","B1",9983303
"skirt","A1",9981485
"invest","B1",9979906
"honey","A2",9978043
"significance","B1",9974078
"scenario","C1",9972760
"atomic","B1",9957374
"oven","A2",9926264
"intensive","B1",9923252
"engage","B1",9919952
"deviant","C2",9917990
"noon","A2",9917780
"correspondence","B2",9911984
"supervision","B2",9904839
"cheat","B2",9903572
"bronze","B1",9903268
"sandy","A2",9897487
"separation","B1",9895531
"testimony","B2",9893472
"suspect","B1",9889728
"suspect","B2",9889728
"crucial","B2",9880976
"gym","B1",9872500
"celebration","A1",9872199
"tuition","B2",9860033
"exotic","B2",9858662
"exotic","C1",9858662
"viewer","B2",9858416
"damaged","B1",9826789
"laugh","B1",9822471
"laugh","A1",9822471
"destroy","A2",9811516
"citation","C1",9810893
"pitch","B2",9800556
"premises","C1",9787665
"offensive","B1",9781246
"dozen","B1",9776227
"cloth","A1",9764137
"stamp","A2",9760468
"stamp","B2",9760468
"salmon","B1",9757346
"tan","B2",9747576
"mate","B2",9732445
"butter","A1",9727172
"pepper","A2",9725001
"weapon","B1",9724562
"luggage","B1",9723336
"burden","B1",9722173
"burden","B2",9722173
"chef","A2",9722004
"isle","B1",9714155
"stylish","B1",9708474
"slim","A2",9707476
"maple","B1",9704551
"offshore","B2",9689804
"pie","B1",9681219
"blend","B2",9680982
"blend","B1",9680982
"occasionally","B1",9674433
"bow","B1",9663748
"bow","B2",9663748
"apparent","B1",9650402
"autumn","A1",9649500
"probe","B2",9643801
"biotechnology","B2",9631572
"toilet","A1",9622554
"packed","B2",9614167
"excited","A1",9611150
"recover","B1",9597891
"balanced","B2",9592756
"timely","B1",9583522
"calculation","B1",9564034
"exclude","B2",9556992
"exceptional","B2",9539321
"anxiety","B1",9539030
"whilst","C1",9537785
"spatial","C2",9537716
"unto","B2",9533187
"prompt","B2",9531069
"precious","B1",9529904
"annually","B1",9528962
"sunny","A1",9497382
"necklace","B1",9492391
"unavailable","B2",9486162
"fold","B1",9476623
"essentially","B2",9474655
"qualify","B1",9469457
"diagram","B1",9460260
"attach","B1",9442716
"spider","B1",9436277
"preservation","B1",9427816
"isolated","C1",9421703
"divine","B1",9413498
"approve","B1",9410993
"compound","B1",9406648
"technological","B1",9404975
"blast","B2",9387171
"antivirus","B2",9381010
"pole","B1",9377429
"shield","B2",9374574
"harvest","A2",9368863
"harvest","C1",9368863
"constitute","B1",9358523
"desperate","B1",9350873
"demonstration","B1",9347680
"governmental","B2",9346318
"graduation","B1",9345222
"bend","B2",9342191
"bend","A2",9342191
"sailing","A2",9341445
"sacred","B1",9331652
"addiction","B2",9331004
"brake","A2",9321885
"brake","B2",9321885
"exterior","C1",9319730
"greeting","B1",9318491
"ecology","B1",9315770
"synthesis","C2",9299369
"olive","B2",9298184
"unemployment","B1",9291396
"clone","A2",9284578
"relay","B2",9275052
"cab","A2",9268943
"angry","A1",9267505
"identical","B2",9249252
"compete","B1",9245630
"lover","A2",9234545
"belong","A2",9233597
"retention","C1",9226062
"pond","B1",9223378
"soundtrack","B2",9215529
"daddy","A1",9211193
"ferry","B1",9208954
"rabbit","A1",9208689
"profession","B1",9208483
"dam","A2",9204248
"separately","B2",9199179
"tire","B1",9192117
"participant","B1",9190865
"electron","B1",9176181
"friendship","A2",9175451
"passport","B1",9170570
"frozen","B1",9165551
"royalty","B2",9162860
"rally","B2",9155530
"rally","C1",9155530
"observer","B2",9155080
"sunshine","A1",9152357
"strain","B1",9151339
"strain","B2",9151339
"drag","B1",9150581
"ceremony","B1",9150049
"somehow","B1",9149642
"provincial","C2",9144703
"ripe","B1",9136158
"rely","B1",9132658
"laundry","B2",9123546
"stuck","B1",9120620
"homework","A1",9116821
"adjust","A2",9115016
"filling","B1",9103402
"sophisticated","B2",9100034
"silence","A2",9096561
"possession","B1",9088454
"treaty","B2",9086189
"trainer","B2",9081168
"organ","B1",9077449
"lemon","A2",9066930
"toxic","B2",9065369
"darkness","B1",9058089
"nail","B1",9051805
"span","B2",9047179
"joke","A2",9043968
"joke","B1",9043968
"packing","B1",9039257
"satisfy","A2",9029773
"shelter","B1",9025308
"manufacture","B2",9020752
"accountability","C2",9011124
"celebrate","A1",9010814
"appliance","C1",9005645
"mixture","B2",8996041
"bench","A2",8992211
"tub","B2",8990811
"rider","B2",8987802
"impressive","B1",8963757
"sheep","A1",8962638
"accordingly","B2",8960086
"architect","B1",8954294
"railroad","B1",8948891
"challenging","B1",8944912
"nursery","B2",8938613
"ash","B2",8934811
"microwave","B2",8934594
"salad","A1",8923706
"tender","B2",8921535
"preserve","B1",8910519
"poem","A1",8908949
"praise","B1",8892149
"praise","B2",8892149
"veteran","B2",8886185
"landing","B2",8882585
"realistic","B1",8874648
"showcase","B2",8869023
"integral","C1",8867484
"relax","A2",8856944
"synopsis","C1",8848268
"hardly","A2",8845763
"reunion","A2",8840817
"composer","A2",8839743
"bean","A1",8839308
"sword","B1",8835685
"absent","B1",8831540
"coral","B2",8818272
"float","A2",8808655
"float","B1",8808655
"bubble","B1",8806043
"acquire","B1",8803690
"contrary","B1",8799793
"vessel","B1",8794883
"admit","A2",8780656
"fancy","A2",8777135
"fancy","B1",8777135
"equality","B1",8776326
"tap","A2",8770914
"tap","B2",8770914
"companion","B1",8745556
"squad","B2",8744772
"scroll","C2",8741548
"relate","B1",8740432
"swim","A1",8739102
"additionally","B2",8737401
"suffer","B1",8733670
"nano","B2",8724156
"retain","B1",8703797
"execute","B2",8698527
"tunnel","B2",8697960
"chaos","B1",8690268
"wheat","B2",8685589
"beaver","B1",8682215
"distribute","B1",8678754
"decorative","B2",8674671
"confused","A2",8673715
"bee","A1",8659734
"loud","B1",8653692
"conjunction","B2",8652516
"bride","A2",8650665
"anchor","B2",8633382
"anchor","C1",8633382
"parade","B2",8629746
"corruption","B2",8628385
"trigger","B1",8626739
"dramatic","B1",8612079
"terrible","A1",8610277
"scientist","A1",8600655
"nevertheless","B1",8587591
"fever","A1",8582665
"surely","B1",8574112
"transcript","B2",8571931
"inflation","B2",8567769
"pray","A1",8562732
"reasonably","B2",8548385
"bare","B1",8546200
"bare","B2",8546200
"cattle","B1",8542988
"radical","B2",8540978
"treasure","A2",8534047
"flame","B2",8527495
"elderly","A2",8524071
"pit","B1",8523152
"extraordinary","B1",8513936
"tile","B1",8509304
"spell","A1",8506049
"spell","A2",8506049
"exclusively","B2",8499379
"limitation","B1",8494162
"compile","B2",8493391
"illustration","B2",8483700
"construct","B1",8471574
"annex","C2",8465905
"inspiration","A2",8460625
"curious","B1",8460088
"stunning","B1",8436751
"detect","B2",8431562
"actively","B2",8430340
"knee","A1",8426957
"complicated","B1",8423441
"injured","B2",8412484
"ton","B2",8405500
"collapse","B1",8393063
"collapse","B2",8393063
"unlikely","B1",8387131
"forestry","B2",8363344
"rarely","B1",8361371
"infected","B2",8358326
"barrier","B2",8353617
"argue","A2",8353605
"incorrect","B1",8353566
"bicycle","A1",8344882
"arise","B1",8337093
"thereby","C1",8333948
"particle","B2",8328892
"perception","B2",8327495
"advise","A2",8325087
"boxing","B1",8319372
"bra","A2",8310230
"chess","A2",8293823
"survive","A2",8286260
"duck","A2",8279189
"reveal","A2",8278392
"canal","B1",8278196
"cow","A1",8267976
"strict","A1",8256471
"dive","B1",8254655
"dive","C2",8254655
"circulation","C1",8252534
"drill","A2",8248787
"drill","C1",8248787
"protest","B1",8243564
"protest","B2",8243564
"assumption","B2",8239127
"hobby","A1",8237250
"invention","A2",8227022
"nickname","B1",8226050
"cognitive","C2",8211944
"trick","A2",8208473
"trick","B2",8208473
"closure","B2",8207909
"intense","B1",8202396
"steady","B1",8194131
"dirt","B1",8191960
"withdrawal","B2",8189026
"withdrawal","C1",8189026
"screw","A2",8177263
"screw","B2",8177263
"publicly","B1",8174368
"hourly","B2",8170909
"blame","B1",8170544
"blame","A2",8170544
"informal","B2",8143403
"incentive","B2",8142630
"butterfly","A1",8141617
"heavily","A2",8136563
"fifty","A1",8133138
"numerical","B2",8132289
"uncle","A1",8127694
"reflection","B1",8121245
"sink","A2",8120590
"sink","B1",8120590
"assure","B2",8118473
"invitation","B1",8116098
"devoted","B2",8115627
"meanwhile","B1",8105294
"proprietary","C2",8104058
"brick","B1",8094369
"grip","B2",8094164
"naval","B2",8091649
"decent","B2",8075752
"shortly","B1",8068497
"warrior","B1",8058069
"diploma","B2",8052765
"cabin","B1",8052267
"innocent","B1",8051344
"consensus","B2",8045198
"polo","B2",8044299
"horn","B1",8041908
"journalism","B2",8029164
"frog","A1",8019592
"grammar","A1",8019137
"intention","B1",8018304
"disagree","A2",8010102
"hazard","B1",8001020
"hazard","C2",8001020
"statewide","B2",7997430
"circular","B1",7991428
"anger","B1",7991036
"interact","B1",7979075
"snap","B2",7978122
"happiness","A2",7976747
"substantially","C1",7973137
"bizarre","B2",7965108
"ribbon","A1",7949592
"handy","B1",7936655
"swap","C1",7936113
"impression","B1",7926329
"flip","B2",7923655
"correlation","C2",7923081
"gorgeous","B1",7921525
"nervous","A2",7908601
"refuse","B1",7906739
"fragrance","B2",7904906
"replica","B2",7904448
"plumbing","C1",7903090
"tribe","B2",7890695
"superb","B2",7886083
"buzz","B2",7885592
"transparent","B2",7885356
"rid","B1",7877480
"boom","B1",7869145
"calm","B1",7867353
"exhaust","B2",7853076
"exhaust","C1",7853076
"vocational","C2",7847368
"farming","B1",7844515
